Episode,Consigli_Accettati
279,1
280,1
281,1
282,2
283,1
284,1
285,1
286,1
287,2
288,3
289,1
290,1
291,2
292,1
293,1
294,1
295,1
296,2
297,1
298,1
299,2
300,4
301,1
302,1
303,1
304,1
305,2
306,1
307,1
308,1
309,1
310,2
311,1
312,1
313,1
314,2
315,1
316,2
317,1
318,1
319,1
320,1
321,1
322,0
323,2
324,1
325,1
326,1
327,2
328,3
329,1
330,1
331,1
332,2
333,1
334,1
335,1
336,1
337,0
338,1
339,1
340,1
341,1
342,2
343,3
344,2
345,1
346,2
347,3
348,1
349,2
350,1
351,2
352,3
353,2
354,2
355,4
356,1
357,2
358,1
359,4
360,1
361,1
362,1
363,3
364,2
365,2
366,1
367,1
368,1
369,1
370,1
371,3
372,1
373,1
374,1
375,2
376,2
377,1
378,2
379,2
380,1
381,2
382,1
383,1
384,2
385,4
386,1
387,1
388,2
389,1
390,1
391,1
392,3
393,1
394,0
395,3
396,0
397,2
398,1
399,1
400,2
401,3
402,1
403,2
404,2
405,3
406,2
407,3
408,1
409,3
410,3
411,3
412,1
413,1
414,3
415,1
416,1
417,1
418,1
419,1
420,1
421,2
422,1
423,1
424,2
425,1
426,3
427,1
428,2
429,0
430,3
431,0
432,2
433,2
434,3
435,3
436,0
437,5
438,3
439,2
440,0
441,2
442,1
443,2
444,1
445,2
446,3
447,2
448,2
449,1
450,2
451,1
452,1
453,1
454,3
455,3
456,1
457,1
458,1
459,1
460,1
461,2
462,0
463,2
464,1
465,3
466,2
467,3
468,2
469,2
470,1
471,1
472,1
473,1
474,2
475,2
476,1
477,1
478,1
479,1
480,1
481,1
482,3
483,1
484,0
485,1
486,0
487,3
488,1
489,1
490,1
491,1
492,2
493,1
494,4
495,1
496,4
497,2
498,1
499,1
500,1
501,2
502,4
503,0
504,2
505,2
506,3
507,2
508,2
509,2
510,3
511,0
512,1
513,1
514,0
515,0
516,1
517,1
518,2
519,1
520,2
521,1
522,0
523,2
524,2
525,1
526,0
527,1
528,0
529,1
530,1
531,3
532,0
533,3
534,2
535,0
536,1
537,3
538,2
539,0
540,4
541,2
542,2
543,5
544,2
545,2
546,1
547,2
548,2
549,2
550,1
551,2
552,2
553,0
554,3
555,3
556,1
557,5
558,1
559,2
560,1
561,1
562,2
563,2
564,3
565,2
566,1
567,3
568,2
569,1
570,4
571,0
572,1
573,3
574,2
575,3
576,2
577,4
578,4
579,1
580,3
581,1
582,1
583,2
584,1
585,3
586,2
587,2
588,1
589,1
590,3
591,3
592,1
593,2
594,2
595,3
596,4
597,1
598,1
599,3
600,2
601,1
602,0
603,2
604,1
605,1
606,1
607,4
608,2
609,2
610,1
611,1
612,1
613,1
614,3
615,2
616,1
617,3
618,1
619,1
620,3
621,2
622,1
623,1
624,2
625,2
626,2
627,2
628,2
629,1
630,0
631,2
632,2
633,1
634,4
635,1
636,1
637,3
638,1
639,3
640,1
641,0
642,3
643,1
644,2
645,2
646,3
647,1
648,3
649,2
650,4
651,1
652,3
653,4
654,0
655,3
656,3
657,2
658,3
659,3
660,3
661,3
662,2
663,4
664,2
665,4
666,2
667,0
668,2
669,2
670,1
671,3
672,0
673,3
674,2
675,4
676,4
677,4
678,5
679,1
680,0
681,1
682,0
683,4
684,2
685,0
686,1
687,2
688,1
689,2
690,1
691,1
692,1
693,3
694,2
695,2
696,0
697,2
698,3
699,3
700,0
701,3
702,4
703,1
704,0
705,1
706,0
707,1
708,3
709,1
710,4
711,4
712,1
713,1
714,1
715,2
716,0
717,2
718,2
719,1
720,1
721,1
722,1
723,1
724,1
725,2
726,1
727,3
728,0
729,0
730,0
731,5
732,4
733,2
734,1
735,4
736,1
737,3
738,1
739,1
740,2
741,2
742,2
743,2
744,3
745,3
746,1
747,1
748,0
749,1
750,1
751,2
752,3
753,2
754,2
755,1
756,1
757,1
758,1
759,1
760,3
761,1
762,4
763,2
764,3
765,0
766,3
767,1
768,2
769,1
770,1
771,2
772,3
773,1
774,2
775,4
776,3
777,2
778,1
779,0
780,1
781,0
782,2
783,0
784,1
785,1
786,3
787,2
788,3
789,3
790,1
791,1
792,0
793,1
794,2
795,1
796,1
797,2
798,2
799,2
800,4
801,2
802,2
803,3
804,1
805,3
806,1
807,2
808,2
809,1
810,1
811,0
812,1
813,2
814,2
815,0
816,0
817,2
818,1
819,2
820,1
821,1
822,1
823,1
824,0
825,1
826,1
827,1
828,0
829,1
830,0
831,1
832,1
833,1
834,2
835,2
836,3
837,2
838,2
839,0
840,3
841,1
842,1
843,3
844,0
845,2
846,1
847,2
848,1
849,1
850,3
851,0
852,0
853,3
854,0
855,1
856,3
857,2
858,2
859,1
860,0
861,0
862,0
863,3
864,2
865,1
866,1
867,2
868,3
869,1
870,0
871,1
872,2
873,0
874,1
875,3
876,0
877,1
878,2
879,3
880,0
881,3
882,2
883,3
884,1
885,2
886,2
887,1
888,1
889,3
890,3
891,0
892,1
893,3
894,1
895,1
896,3
897,0
898,1
899,1
900,2
901,4
