Episode,Consigli_Accettati
279,0
280,1
281,0
282,0
283,1
284,1
285,0
286,0
287,1
288,4
289,2
290,0
291,1
292,0
293,1
294,0
295,0
296,1
297,1
298,0
299,1
300,3
301,1
302,3
303,2
304,1
305,3
306,0
307,1
308,0
309,1
310,2
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,1
321,3
322,2
323,1
324,0
325,1
326,0
327,0
328,0
329,0
330,0
331,0
332,1
333,0
334,0
335,1
336,0
337,2
338,0
339,1
340,0
341,2
342,1
343,2
344,2
345,0
346,2
347,0
348,1
349,1
350,0
351,1
352,1
353,1
354,2
355,0
356,0
357,1
358,2
359,0
360,1
361,1
362,0
363,1
364,0
365,1
366,1
367,0
368,1
369,2
370,0
371,1
372,0
373,2
374,0
375,1
376,1
377,1
378,1
379,0
380,1
381,0
382,1
383,2
384,1
385,0
386,1
387,0
388,0
389,0
390,1
391,2
392,0
393,0
394,0
395,0
396,0
397,1
398,1
399,3
400,1
401,0
402,1
403,0
404,1
405,0
406,1
407,0
408,0
409,1
410,0
411,1
412,0
413,2
414,0
415,1
416,0
417,3
418,1
419,0
420,6
421,1
422,0
423,0
424,0
425,1
426,0
427,3
428,1
429,0
430,1
431,0
432,1
433,0
434,0
435,0
436,1
437,0
438,0
439,1
440,0
441,2
442,1
443,1
444,0
445,1
446,0
447,0
448,0
449,2
450,1
451,0
452,1
453,2
454,0
455,0
456,1
457,0
458,1
459,0
460,0
461,0
462,2
463,0
464,2
465,1
466,1
467,0
468,0
469,0
470,0
471,2
472,0
473,0
474,2
475,1
476,1
477,0
478,0
479,1
480,0
481,0
482,1
483,0
484,0
485,1
486,0
487,1
488,1
489,2
490,1
491,1
492,1
493,0
494,1
495,0
496,1
497,3
498,1
499,0
500,1
501,0
502,1
503,0
504,0
505,4
506,0
507,2
508,0
509,2
510,1
511,2
512,0
513,1
514,0
515,0
516,2
517,1
518,1
519,2
520,0
521,2
522,1
523,2
524,0
525,2
526,1
527,1
528,1
529,0
530,0
531,0
532,0
533,2
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,1
543,2
544,0
545,0
546,0
547,0
548,0
549,0
550,1
551,1
552,1
553,2
554,1
555,1
556,1
557,0
558,1
559,0
560,3
561,0
562,2
563,1
564,0
565,2
566,0
567,0
568,0
569,0
570,2
571,1
572,1
573,0
574,1
575,0
576,3
577,2
578,1
579,1
580,1
581,0
582,2
583,0
584,1
585,1
586,1
587,0
588,0
589,1
590,0
591,0
592,1
593,0
594,0
595,1
596,1
597,0
598,0
599,2
600,0
601,2
602,0
603,0
604,0
605,0
606,0
607,1
608,0
609,1
610,1
611,1
612,0
613,0
614,0
615,1
616,0
617,1
618,2
619,0
620,0
621,2
622,1
623,1
624,0
625,1
626,2
627,1
628,1
629,0
630,0
631,1
632,1
633,1
634,0
635,1
636,1
637,0
638,0
639,2
640,1
641,2
642,0
643,2
644,1
645,1
646,0
647,0
648,2
649,0
650,0
651,1
652,1
653,0
654,1
655,2
656,0
657,1
658,3
659,0
660,0
661,1
662,1
663,3
664,1
665,1
666,1
667,4
668,0
669,0
670,0
671,0
672,3
673,1
674,0
675,0
676,2
677,2
678,0
679,0
680,0
681,1
682,0
683,1
684,1
685,1
686,0
687,0
688,0
689,1
690,0
691,1
692,1
693,2
694,1
695,2
696,2
697,1
698,0
699,0
700,2
701,2
702,0
703,0
704,1
705,0
706,0
707,0
708,1
709,3
710,4
711,1
712,2
713,0
714,3
715,3
716,2
717,0
718,3
719,4
720,1
721,0
722,2
723,5
724,0
725,1
726,2
727,1
728,0
729,0
730,1
731,0
732,0
733,2
734,0
735,1
736,0
737,1
738,2
739,1
740,4
741,0
742,2
743,2
744,2
745,1
746,0
747,1
748,0
749,0
750,2
751,0
752,2
753,1
754,2
755,1
756,0
757,0
758,1
759,0
760,0
761,0
762,2
763,0
764,2
765,0
766,3
767,2
768,1
769,2
770,2
771,1
772,1
773,3
774,2
775,1
776,1
777,0
778,0
779,0
780,2
781,3
782,0
783,2
784,3
785,1
786,2
787,1
788,1
789,1
790,4
791,1
792,4
793,1
794,2
795,2
796,0
797,1
798,0
799,2
800,1
801,2
802,1
803,1
804,1
805,1
806,0
807,1
808,2
809,0
810,1
811,4
812,3
813,2
814,0
815,1
816,1
817,0
818,0
819,1
820,2
821,1
822,1
823,4
824,5
825,0
826,2
827,1
828,3
829,1
830,1
831,0
832,0
833,1
834,1
835,3
836,1
837,2
838,2
839,3
840,2
841,1
842,1
843,2
844,1
845,1
846,0
847,0
848,4
849,1
850,0
851,3
852,3
853,3
854,1
855,2
856,1
857,4
858,0
859,1
860,6
861,0
862,0
863,2
864,1
865,8
866,2
867,2
868,1
869,1
870,1
871,2
872,2
873,2
874,2
875,1
876,1
877,2
878,2
879,3
880,2
881,0
882,1
883,2
884,0
885,1
886,1
887,0
888,0
889,3
890,0
891,2
892,2
893,5
894,3
895,0
896,2
897,1
898,1
899,2
900,1
901,0
902,1
903,2
904,0
905,0
906,0
907,0
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,0
917,0
918,2
919,0
920,0
921,1
922,2
923,1
924,1
925,3
926,1
927,5
928,4
929,2
930,0
931,3
932,1
933,1
934,0
935,2
936,4
937,0
938,1
939,3
940,0
941,0
942,1
943,4
944,2
945,1
946,4
947,2
948,0
949,0
950,1
951,1
